"Order_ID","Customer_ID","Product","Order_Date","Order_Year","Order_Quarter","Quantity","Unit_Price","Total_Sales","Product_ID"
"ORD100648","CUST6921","Mobile","2025-09-09",2025,3,6,1867.81,11206.86,3
"ORD100649","CUST4109","Rice","2025-01-06",2025,1,10,22106.78,221067.8,1
"ORD100650","CUST2181","Rice","2025-09-22",2025,3,3,7467.04,22401.12,1
"ORD100651","CUST8708","Laptop","2025-01-31",2025,1,7,27547.81,192834.67,4
"ORD100652","CUST7219","Book","2025-02-03",2025,1,10,22952.77,229527.7,2
"ORD100653","CUST5516","Rice","2025-04-21",2025,2,6,35222.23,211333.38,1
"ORD100654","CUST9562","Chair","2025-02-23",2025,1,8,16240.66,129925.28,6
"ORD100655","CUST8347","Book","2025-08-01",2025,3,1,12255.87,12255.87,2
"ORD100656","CUST3567","Chair","2025-07-09",2025,3,7,42941.88,300593.16,6
"ORD100657","CUST8110","Laptop","2025-12-01",2025,4,10,10307.48,103074.8,4
"ORD100658","CUST4584","Shoes","2025-10-14",2025,4,10,46270.13,462701.3,5
"ORD100659","CUST4537","Book","2025-09-02",2025,3,5,33524.03,167620.15,2
"ORD100660","CUST5154","Book","2025-01-13",2025,1,2,38065.84,76131.68,2
"ORD100661","CUST9614","Shoes","2025-09-13",2025,3,10,8465.62,84656.2,5
"ORD100662","CUST8300","Rice","2025-09-17",2025,3,9,1610.18,14491.62,1
"ORD100663","CUST1673","Rice","2025-07-20",2025,3,5,35120.83,175604.15,1
"ORD100664","CUST7016","Chair","2025-07-07",2025,3,6,30775.74,184654.44,6
"ORD100665","CUST2672","Laptop","2025-07-04",2025,3,4,47796.53,191186.12,4
"ORD100666","CUST3237","Rice","2025-12-15",2025,4,7,38583.88,270087.16,1
"ORD100667","CUST2794","Laptop","2025-03-02",2025,1,6,38368.41,230210.46,4
"ORD100668","CUST6684","Chair","2025-03-22",2025,1,4,48299.85,193199.4,6
"ORD100669","CUST3321","Laptop","2025-07-12",2025,3,9,6889.29,62003.61,4
"ORD100670","CUST2904","Shoes","2025-08-13",2025,3,10,41268.06,412680.6,5
"ORD100671","CUST1681","Shoes","2025-07-16",2025,3,5,28065.77,140328.85,5
"ORD100672","CUST7863","Chair","2025-12-22",2025,4,8,25269.25,202154.0,6
"ORD100673","CUST2218","Chair","2025-05-26",2025,2,2,31615.64,63231.28,6
"ORD100674","CUST6288","Mobile","2025-01-16",2025,1,1,17212.99,17212.99,3
"ORD100675","CUST8502","Laptop","2025-11-20",2025,4,1,14756.18,14756.18,4
"ORD100676","CUST1433","Shoes","2025-12-04",2025,4,5,21694.12,108470.6,5
"ORD100677","CUST4997","Book","2025-07-21",2025,3,8,5632.88,45063.04,2
"ORD100678","CUST2827","Book","2025-08-01",2025,3,5,16961.15,84805.75,2
"ORD100679","CUST4559","Mobile","2025-05-30",2025,2,3,17500.41,52501.23,3
"ORD100680","CUST7093","Chair","2025-07-04",2025,3,5,47401.02,237005.1,6
"ORD100681","CUST8364","Mobile","2025-07-07",2025,3,7,12194.92,85364.44,3
"ORD100682","CUST3285","Mobile","2025-06-03",2025,2,8,49052.97,392423.76,3
"ORD100683","CUST1104","Book","2025-04-02",2025,2,4,22686.59,90746.36,2
"ORD100684","CUST5155","Laptop","2025-02-08",2025,1,5,34508.6,172543.0,4
"ORD100685","CUST6082","Laptop","2025-10-24",2025,4,7,21599.35,151195.45,4
"ORD100686","CUST3966","Chair","2025-12-06",2025,4,4,30019.56,120078.24,6
"ORD100687","CUST2093","Laptop","2025-04-29",2025,2,5,24358.21,121791.05,4
"ORD100688","CUST9957","Chair","2025-12-31",2025,4,6,16639.76,99838.56,6
"ORD100689","CUST3682","Book","2025-11-13",2025,4,3,48276.39,144829.17,2
"ORD100690","CUST4110","Rice","2025-02-07",2025,1,9,40069.01,360621.09,1
"ORD100691","CUST2597","Mobile","2025-08-03",2025,3,9,31937.15,287434.35,3
"ORD100692","CUST8390","Laptop","2025-02-22",2025,1,7,40754.69,285282.83,4
"ORD100693","CUST4270","Book","2025-12-09",2025,4,10,45877.49,458774.9,2
"ORD100694","CUST3138","Rice","2025-06-22",2025,2,5,20994.21,104971.05,1
"ORD100695","CUST4602","Chair","2025-11-30",2025,4,2,3215.11,6430.22,6
"ORD100696","CUST7631","Shoes","2025-11-11",2025,4,4,26936.34,107745.36,5
"ORD100697","CUST8708","Laptop","2025-04-18",2025,2,9,29470.1,265230.9,4
"ORD100698","CUST7317","Book","2025-03-04",2025,1,4,31076.31,124305.24,2
"ORD100699","CUST2644","Chair","2025-07-06",2025,3,4,43864.35,175457.4,6
"ORD100700","CUST9674","Mobile","2025-05-20",2025,2,9,11808.33,106274.97,3
"ORD100701","CUST3078","Rice","2025-09-01",2025,3,2,38128.32,76256.64,1
"ORD100702","CUST8962","Book","2025-07-31",2025,3,9,28222.97,254006.73,2
"ORD100703","CUST7236","Book","2025-01-18",2025,1,6,21720.56,130323.36,2
"ORD100704","CUST4420","Chair","2025-08-18",2025,3,3,4568.61,13705.83,6
"ORD100705","CUST6621","Book","2025-05-14",2025,2,3,11492.49,34477.47,2
"ORD100706","CUST8532","Chair","2025-05-05",2025,2,3,23252.08,69756.24,6
"ORD100707","CUST6658","Book","2025-11-19",2025,4,9,31686.77,285180.93,2
"ORD100708","CUST4742","Laptop","2025-10-06",2025,4,2,37278.21,74556.42,4
"ORD100709","CUST2744","Laptop","2025-04-23",2025,2,6,12680.8,76084.8,4
"ORD100710","CUST6870","Rice","2025-05-24",2025,2,4,17704.67,70818.68,1
"ORD100711","CUST1175","Shoes","2025-01-07",2025,1,5,22734.66,113673.3,5
"ORD100712","CUST3745","Laptop","2025-09-04",2025,3,6,36277.76,217666.56,4
"ORD100713","CUST6638","Shoes","2025-12-14",2025,4,6,27885.58,167313.48,5
"ORD100714","CUST4037","Mobile","2025-05-05",2025,2,10,47079.86,470798.6,3
"ORD100715","CUST8877","Book","2025-01-06",2025,1,2,30201.81,60403.62,2
"ORD100716","CUST6096","Shoes","2025-02-08",2025,1,6,32890.28,197341.68,5
"ORD100717","CUST7371","Mobile","2025-02-24",2025,1,1,39342.98,39342.98,3
"ORD100718","CUST4532","Shoes","2025-02-27",2025,1,5,42114.22,210571.1,5
"ORD100719","CUST6697","Chair","2025-09-13",2025,3,5,15011.99,75059.95,6
"ORD100721","CUST7615","Rice","2025-09-14",2025,3,6,27168.79,163012.74,1
"ORD100722","CUST8431","Rice","2025-08-13",2025,3,7,31567.62,220973.34,1
"ORD100723","CUST8657","Laptop","2025-11-28",2025,4,10,44401.64,444016.4,4
"ORD100724","CUST6762","Rice","2025-01-28",2025,1,2,5467.01,10934.02,1
"ORD100725","CUST5477","Laptop","2025-10-10",2025,4,7,40635.52,284448.64,4
"ORD100726","CUST8338","Shoes","2025-07-06",2025,3,7,26916.23,188413.61,5
"ORD100727","CUST3850","Chair","2025-09-29",2025,3,5,24409.5,122047.5,6
"ORD100728","CUST8017","Chair","2025-10-11",2025,4,10,19600.31,196003.1,6
"ORD100729","CUST5295","Book","2025-07-30",2025,3,3,40119.65,120358.95,2
"ORD100730","CUST4553","Chair","2025-01-05",2025,1,5,33187.56,165937.8,6
"ORD100731","CUST1269","Book","2025-06-30",2025,2,3,26807.04,80421.12,2
"ORD100732","CUST6578","Shoes","2025-01-09",2025,1,1,19202.88,19202.88,5
"ORD100733","CUST2832","Chair","2025-02-13",2025,1,6,27085.46,162512.76,6
"ORD100734","CUST8314","Chair","2025-03-07",2025,1,3,24462.54,73387.62,6
"ORD100735","CUST7026","Rice","2025-01-27",2025,1,6,25359.39,152156.34,1
"ORD100736","CUST2793","Mobile","2025-09-23",2025,3,6,19210.66,115263.96,3
"ORD100737","CUST7522","Rice","2025-02-27",2025,1,5,414.13,2070.65,1
"ORD100738","CUST1987","Laptop","2025-12-29",2025,4,6,9761.46,58568.76,4
"ORD100739","CUST9414","Rice","2025-12-17",2025,4,4,19284.6,77138.4,1
"ORD100740","CUST2589","Laptop","2025-07-13",2025,3,4,21098.23,84392.92,4
"ORD100741","CUST8851","Chair","2025-09-30",2025,3,2,1876.89,3753.78,6
"ORD100742","CUST4103","Rice","2025-10-31",2025,4,7,9084.03,63588.21,1
"ORD100743","CUST2138","Rice","2025-03-09",2025,1,3,45959.58,137878.74,1
"ORD100744","CUST9645","Chair","2025-09-11",2025,3,8,8692.39,69539.12,6
"ORD100745","CUST5624","Laptop","2025-11-27",2025,4,7,45703.28,319922.96,4
"ORD100746","CUST9518","Mobile","2025-11-13",2025,4,4,30973.53,123894.12,3
"ORD100747","CUST9339","Chair","2025-01-04",2025,1,5,49147.41,245737.05,6
"ORD100748","CUST9465","Laptop","2025-04-22",2025,2,10,17533.55,175335.5,4
"ORD100749","CUST6348","Laptop","2025-04-23",2025,2,5,18457.22,92286.1,4
"ORD100750","CUST3730","Chair","2025-07-18",2025,3,10,43808.06,438080.6,6
"ORD100751","CUST8058","Book","2025-01-11",2025,1,6,24375.93,146255.58,2
"ORD100752","CUST2921","Shoes","2025-03-12",2025,1,4,34969.02,139876.08,5
"ORD100753","CUST9650","Book","2025-09-19",2025,3,1,17299.04,17299.04,2
"ORD100754","CUST2604","Mobile","2025-01-24",2025,1,5,10274.45,51372.25,3
"ORD100755","CUST9651","Book","2025-11-19",2025,4,10,24270.17,242701.7,2
"ORD100756","CUST1637","Rice","2025-12-20",2025,4,10,2066.93,20669.3,1
"ORD100757","CUST9515","Chair","2025-05-08",2025,2,10,13304.47,133044.7,6
"ORD100758","CUST7173","Mobile","2025-11-02",2025,4,5,9442.5,47212.5,3
"ORD100759","CUST6279","Mobile","2025-06-04",2025,2,10,25698.62,256986.2,3
"ORD100760","CUST2867","Shoes","2025-12-27",2025,4,8,32219.95,257759.6,5
"ORD100761","CUST3851","Laptop","2025-10-02",2025,4,2,14931.2,29862.4,4
"ORD100762","CUST8729","Chair","2025-12-07",2025,4,4,40783.14,163132.56,6
"ORD100763","CUST3580","Laptop","2025-05-01",2025,2,5,17824.96,89124.8,4
"ORD100764","CUST4706","Laptop","2025-10-13",2025,4,10,49217.41,492174.1,4
"ORD100765","CUST8834","Rice","2025-07-05",2025,3,2,36631.23,73262.46,1
"ORD100766","CUST6815","Chair","2025-06-24",2025,2,3,5550.25,16650.75,6
"ORD100767","CUST1790","Mobile","2025-03-31",2025,1,1,12225.22,12225.22,3
"ORD100768","CUST9952","Mobile","2025-05-09",2025,2,10,19819.95,198199.5,3
"ORD100769","CUST7600","Laptop","2025-10-10",2025,4,1,42736.43,42736.43,4
"ORD100770","CUST9628","Chair","2025-01-08",2025,1,2,36426.05,72852.1,6
"ORD100771","CUST5415","Shoes","2025-10-31",2025,4,1,12121.61,12121.61,5
"ORD100772","CUST6752","Rice","2025-10-16",2025,4,5,11824.36,59121.8,1
"ORD100773","CUST7110","Mobile","2025-04-24",2025,2,4,988.45,3953.8,3
"ORD100774","CUST5240","Mobile","2025-10-06",2025,4,7,13263.83,92846.81,3
"ORD100775","CUST5505","Book","2025-01-10",2025,1,6,35023.55,210141.3,2
"ORD100776","CUST6116","Chair","2025-07-09",2025,3,10,8630.9,86309.0,6
"ORD100777","CUST3566","Mobile","2025-02-16",2025,1,6,29757.58,178545.48,3
"ORD100778","CUST3763","Chair","2025-12-04",2025,4,2,45538.2,91076.4,6
"ORD100779","CUST3948","Chair","2025-04-18",2025,2,6,19454.75,116728.5,6
"ORD100780","CUST2369","Chair","2025-07-29",2025,3,3,21435.84,64307.52,6
"ORD100781","CUST3542","Laptop","2025-02-21",2025,1,1,47618.43,47618.43,4
"ORD100782","CUST7724","Book","2025-12-23",2025,4,4,25110.56,100442.24,2
"ORD100783","CUST5419","Book","2025-09-20",2025,3,9,797.71,7179.39,2
"ORD100784","CUST6571","Chair","2025-12-11",2025,4,3,25235.41,75706.23,6
"ORD100785","CUST7650","Book","2025-01-18",2025,1,8,43467.0,347736.0,2
"ORD100786","CUST7445","Shoes","2025-10-14",2025,4,9,35691.39,321222.51,5
"ORD100787","CUST6565","Book","2025-06-22",2025,2,6,28107.77,168646.62,2
"ORD100788","CUST2969","Rice","2025-05-04",2025,2,6,39662.1,237972.6,1
"ORD100789","CUST3298","Rice","2025-07-13",2025,3,5,14533.4,72667.0,1
"ORD100790","CUST3260","Book","2025-12-28",2025,4,9,12322.26,110900.34,2
"ORD100791","CUST9962","Chair","2025-09-03",2025,3,10,18178.32,181783.2,6
"ORD100792","CUST6814","Shoes","2025-05-21",2025,2,9,6282.93,56546.37,5
"ORD100793","CUST2859","Rice","2025-12-11",2025,4,4,40391.3,161565.2,1
"ORD100794","CUST7228","Shoes","2025-05-24",2025,2,3,39157.52,117472.56,5
"ORD100795","CUST2551","Book","2025-01-30",2025,1,5,12334.78,61673.9,2
"ORD100796","CUST6845","Shoes","2026-01-01",2026,1,9,38573.17,347158.53,5
"ORD100797","CUST5806","Book","2025-07-22",2025,3,6,18842.34,113054.04,2
"ORD100798","CUST5718","Shoes","2025-07-01",2025,3,4,20118.35,80473.4,5
"ORD100799","CUST8242","Rice","2025-11-07",2025,4,6,39243.45,235460.7,1
"ORD100800","CUST1618","Rice","2025-09-27",2025,3,10,15891.66,158916.6,1
"ORD100801","CUST3297","Mobile","2025-05-10",2025,2,1,40350.67,40350.67,3
"ORD100802","CUST4901","Rice","2025-11-14",2025,4,1,47545.23,47545.23,1
"ORD100803","CUST3189","Book","2025-10-11",2025,4,4,17304.91,69219.64,2
"ORD100804","CUST3690","Book","2025-12-11",2025,4,6,17079.99,102479.94,2
"ORD100805","CUST7876","Shoes","2025-05-22",2025,2,9,44772.96,402956.64,5
"ORD100806","CUST9089","Shoes","2025-03-02",2025,1,10,32483.32,324833.2,5
"ORD100807","CUST6442","Chair","2025-10-05",2025,4,9,47699.69,429297.21,6
"ORD100808","CUST9514","Chair","2025-06-20",2025,2,2,23127.63,46255.26,6
"ORD100809","CUST7903","Shoes","2025-06-02",2025,2,6,16882.56,101295.36,5
"ORD100810","CUST1658","Rice","2025-06-04",2025,2,6,32296.32,193777.92,1
"ORD100811","CUST6719","Book","2025-01-04",2025,1,3,15090.15,45270.45,2
"ORD100812","CUST4941","Chair","2025-01-31",2025,1,2,30197.53,60395.06,6
"ORD100813","CUST5851","Mobile","2025-05-14",2025,2,2,41544.45,83088.9,3
"ORD100814","CUST1149","Laptop","2025-09-17",2025,3,8,42593.69,340749.52,4
"ORD100815","CUST6336","Mobile","2025-09-08",2025,3,1,26771.99,26771.99,3
"ORD100816","CUST1960","Rice","2025-06-04",2025,2,9,31690.41,285213.69,1
"ORD100817","CUST6933","Rice","2025-03-29",2025,1,6,20913.85,125483.1,1
"ORD100818","CUST3006","Chair","2025-07-05",2025,3,7,36034.1,252238.7,6
"ORD100819","CUST8754","Mobile","2025-12-09",2025,4,8,21646.64,173173.12,3
"ORD100820","CUST9458","Laptop","2025-01-09",2025,1,1,21553.66,21553.66,4
"ORD100821","CUST4979","Book","2025-06-16",2025,2,3,17152.2,51456.6,2
"ORD100822","CUST6340","Rice","2025-09-15",2025,3,1,21368.29,21368.29,1
"ORD100823","CUST7814","Shoes","2025-07-21",2025,3,7,47413.32,331893.24,5
"ORD100824","CUST8199","Chair","2025-03-30",2025,1,4,2716.24,10864.96,6
"ORD100825","CUST9718","Laptop","2025-07-13",2025,3,2,45863.13,91726.26,4
"ORD100826","CUST7065","Shoes","2025-04-05",2025,2,5,48228.96,241144.8,5
"ORD100827","CUST6162","Laptop","2025-06-19",2025,2,1,31849.44,31849.44,4
"ORD100828","CUST6944","Book","2025-11-03",2025,4,4,8685.69,34742.76,2
"ORD100829","CUST8319","Rice","2025-02-27",2025,1,2,49685.64,99371.28,1
"ORD100830","CUST6540","Shoes","2025-04-10",2025,2,8,10921.12,87368.96,5
"ORD100831","CUST8453","Laptop","2025-01-09",2025,1,3,33896.35,101689.05,4
"ORD100832","CUST5605","Shoes","2025-08-16",2025,3,4,31512.79,126051.16,5
"ORD100833","CUST8704","Mobile","2025-11-05",2025,4,6,17944.07,107664.42,3
"ORD100834","CUST3264","Mobile","2025-12-03",2025,4,3,14145.7,42437.1,3
"ORD100835","CUST9364","Book","2025-03-21",2025,1,3,33186.38,99559.14,2
"ORD100836","CUST3366","Mobile","2025-06-10",2025,2,5,24537.11,122685.55,3
"ORD100837","CUST6067","Mobile","2025-09-05",2025,3,4,7989.47,31957.88,3
"ORD100838","CUST5389","Shoes","2025-11-27",2025,4,6,9784.56,58707.36,5
"ORD100839","CUST8766","Laptop","2025-05-12",2025,2,5,47021.1,235105.5,4
"ORD100841","CUST7544","Book","2025-04-16",2025,2,10,35093.39,350933.9,2
"ORD100842","CUST8217","Book","2025-11-06",2025,4,3,22843.06,68529.18,2
"ORD100843","CUST6780","Book","2025-06-05",2025,2,7,38502.79,269519.53,2
"ORD100844","CUST9804","Mobile","2025-08-22",2025,3,5,45283.42,226417.1,3
"ORD100845","CUST5876","Mobile","2025-11-07",2025,4,6,37149.97,222899.82,3
"ORD100846","CUST1026","Book","2025-09-29",2025,3,7,23566.47,164965.29,2
"ORD100847","CUST5432","Shoes","2025-11-08",2025,4,10,1557.12,15571.2,5
"ORD100848","CUST8575","Book","2025-03-28",2025,1,1,38929.37,38929.37,2
"ORD100849","CUST5455","Chair","2025-03-17",2025,1,2,43357.83,86715.66,6
"ORD100850","CUST2834","Rice","2025-04-12",2025,2,9,30091.26,270821.34,1
"ORD100851","CUST4431","Chair","2025-06-29",2025,2,10,3051.95,30519.5,6
"ORD100852","CUST3744","Shoes","2025-06-01",2025,2,3,31063.57,93190.71,5
"ORD100853","CUST1962","Rice","2025-03-17",2025,1,10,5580.23,55802.3,1
"ORD100854","CUST7787","Book","2025-06-25",2025,2,8,35859.94,286879.52,2
"ORD100855","CUST3679","Shoes","2025-05-19",2025,2,5,47893.0,239465.0,5
"ORD100856","CUST8455","Shoes","2025-05-26",2025,2,2,47996.02,95992.04,5
"ORD100857","CUST4973","Shoes","2025-09-18",2025,3,1,42500.65,42500.65,5
"ORD100858","CUST7578","Rice","2025-12-20",2025,4,8,7543.31,60346.48,1
"ORD100859","CUST9287","Book","2025-07-28",2025,3,4,7779.34,31117.36,2
"ORD100860","CUST3430","Mobile","2025-07-10",2025,3,6,35959.07,215754.42,3
"ORD100861","CUST9817","Mobile","2025-10-15",2025,4,7,9471.49,66300.43,3
"ORD100862","CUST7072","Shoes","2025-09-28",2025,3,8,26327.39,210619.12,5
"ORD100863","CUST9510","Chair","2025-05-10",2025,2,9,48313.36,434820.24,6
"ORD100864","CUST3327","Laptop","2025-11-20",2025,4,2,45217.92,90435.84,4
"ORD100865","CUST2202","Chair","2025-07-20",2025,3,2,40130.21,80260.42,6
"ORD100866","CUST3767","Chair","2025-12-23",2025,4,7,283.1,1981.7,6
"ORD100867","CUST4947","Chair","2025-01-09",2025,1,5,7521.13,37605.65,6
"ORD100868","CUST4888","Shoes","2025-06-14",2025,2,5,8055.03,40275.15,5
"ORD100869","CUST4996","Book","2025-12-21",2025,4,4,28263.33,113053.32,2
"ORD100870","CUST4112","Shoes","2025-09-12",2025,3,4,12941.53,51766.12,5
"ORD100871","CUST1442","Book","2025-03-16",2025,1,1,27918.98,27918.98,2
"ORD100872","CUST2757","Mobile","2025-12-23",2025,4,3,21349.35,64048.05,3
"ORD100873","CUST5319","Mobile","2025-11-18",2025,4,5,27648.52,138242.6,3
"ORD100874","CUST4391","Mobile","2025-12-12",2025,4,5,39484.31,197421.55,3
"ORD100875","CUST7317","Chair","2025-10-12",2025,4,6,2417.66,14505.96,6
"ORD100876","CUST7473","Rice","2025-11-30",2025,4,5,40104.71,200523.55,1
"ORD100877","CUST9104","Book","2025-12-19",2025,4,4,22929.61,91718.44,2
"ORD100878","CUST7091","Rice","2025-11-25",2025,4,10,23757.31,237573.1,1
"ORD100879","CUST1258","Laptop","2025-05-18",2025,2,7,6769.87,47389.09,4
"ORD100880","CUST1691","Mobile","2025-10-08",2025,4,2,7104.93,14209.86,3
"ORD100881","CUST9404","Book","2025-06-27",2025,2,2,35430.53,70861.06,2
"ORD100882","CUST6532","Rice","2025-08-22",2025,3,8,44811.59,358492.72,1
"ORD100883","CUST1779","Shoes","2025-06-03",2025,2,10,16661.37,166613.7,5
"ORD100884","CUST4651","Mobile","2025-03-07",2025,1,7,14207.04,99449.28,3
"ORD100885","CUST9027","Shoes","2025-05-07",2025,2,8,3220.99,25767.92,5
"ORD100886","CUST1396","Chair","2025-08-12",2025,3,1,21572.48,21572.48,6
"ORD100887","CUST9132","Rice","2025-01-15",2025,1,8,38808.88,310471.04,1
"ORD100888","CUST4926","Book","2025-11-26",2025,4,2,6525.25,13050.5,2
"ORD100889","CUST3987","Rice","2025-03-25",2025,1,9,36721.83,330496.47,1
"ORD100890","CUST5136","Rice","2025-08-30",2025,3,1,16506.48,16506.48,1
"ORD100891","CUST8849","Book","2025-02-11",2025,1,4,45273.26,181093.04,2
"ORD100892","CUST3603","Rice","2025-04-26",2025,2,1,15061.67,15061.67,1
"ORD100893","CUST4073","Shoes","2025-05-18",2025,2,3,30814.91,92444.73,5
"ORD100894","CUST7068","Book","2025-12-01",2025,4,8,36507.56,292060.48,2
"ORD100895","CUST5762","Book","2025-10-20",2025,4,1,31247.14,31247.14,2
"ORD100896","CUST1611","Rice","2025-11-05",2025,4,3,15350.0,46050.0,1
"ORD100897","CUST1806","Chair","2025-06-07",2025,2,9,7148.05,64332.45,6
"ORD100898","CUST4730","Laptop","2025-11-02",2025,4,8,25411.08,203288.64,4
"ORD100899","CUST7164","Shoes","2025-12-15",2025,4,10,28254.51,282545.1,5
"ORD100900","CUST3867","Laptop","2025-04-27",2025,2,5,5069.79,25348.95,4
"ORD100901","CUST6152","Mobile","2025-10-21",2025,4,3,39619.15,118857.45,3
"ORD100902","CUST6881","Laptop","2025-11-19",2025,4,7,42494.73,297463.11,4
"ORD100903","CUST3438","Shoes","2025-11-12",2025,4,6,24739.29,148435.74,5
"ORD100904","CUST1890","Chair","2025-03-25",2025,1,3,43166.95,129500.85,6
"ORD100905","CUST9994","Chair","2025-01-11",2025,1,6,43613.07,261678.42,6
"ORD100906","CUST1906","Chair","2025-12-01",2025,4,2,20357.35,40714.7,6
"ORD100907","CUST4977","Chair","2025-01-19",2025,1,5,40193.89,200969.45,6
"ORD100908","CUST6241","Chair","2025-02-14",2025,1,2,9063.83,18127.66,6
"ORD100909","CUST1759","Laptop","2025-08-13",2025,3,5,21830.06,109150.3,4
"ORD100910","CUST4515","Rice","2025-07-28",2025,3,2,39424.04,78848.08,1
"ORD100911","CUST6309","Rice","2025-06-06",2025,2,2,30743.1,61486.2,1
"ORD100912","CUST2384","Laptop","2025-02-10",2025,1,3,10131.58,30394.74,4
"ORD100913","CUST5025","Book","2025-05-04",2025,2,1,20875.52,20875.52,2
"ORD100914","CUST5363","Shoes","2025-07-28",2025,3,3,43152.69,129458.07,5
"ORD100915","CUST1753","Shoes","2025-05-21",2025,2,1,3239.94,3239.94,5
"ORD100916","CUST7186","Shoes","2025-02-27",2025,1,1,10625.65,10625.65,5
"ORD100917","CUST2804","Mobile","2025-04-03",2025,2,3,30169.38,90508.14,3
"ORD100918","CUST1997","Mobile","2025-11-06",2025,4,2,29914.46,59828.92,3
"ORD100919","CUST7609","Shoes","2025-11-19",2025,4,5,30991.63,154958.15,5
"ORD100920","CUST7026","Mobile","2025-12-08",2025,4,7,15799.46,110596.22,3
"ORD100921","CUST6414","Mobile","2025-05-06",2025,2,6,10404.98,62429.88,3
"ORD100922","CUST3652","Book","2025-10-19",2025,4,1,21496.95,21496.95,2
"ORD100923","CUST4106","Rice","2025-10-08",2025,4,7,42785.56,299498.92,1
"ORD100924","CUST7933","Rice","2025-11-13",2025,4,10,9123.6,91236.0,1
"ORD100925","CUST9299","Mobile","2025-06-10",2025,2,6,35834.15,215004.9,3
"ORD100926","CUST5160","Book","2025-12-24",2025,4,3,653.97,1961.91,2
"ORD100927","CUST2260","Mobile","2025-01-31",2025,1,3,3846.65,11539.95,3
"ORD100928","CUST7676","Rice","2025-08-03",2025,3,10,40522.56,405225.6,1
"ORD100929","CUST7405","Shoes","2025-08-29",2025,3,4,39917.24,159668.96,5
"ORD100930","CUST4565","Rice","2025-12-07",2025,4,1,23886.69,23886.69,1
"ORD100931","CUST6319","Shoes","2025-01-18",2025,1,1,46629.03,46629.03,5
"ORD100932","CUST4077","Laptop","2025-08-04",2025,3,4,27478.45,109913.8,4
"ORD100933","CUST8537","Laptop","2025-01-21",2025,1,8,4925.05,39400.4,4
"ORD100934","CUST6407","Shoes","2025-04-02",2025,2,8,35023.64,280189.12,5
"ORD100935","CUST2025","Chair","2025-11-01",2025,4,2,49387.2,98774.4,6
"ORD100936","CUST1122","Rice","2025-11-10",2025,4,4,30607.95,122431.8,1
"ORD100937","CUST1997","Chair","2025-10-22",2025,4,10,7627.77,76277.7,6
"ORD100938","CUST9287","Shoes","2025-09-28",2025,3,3,44146.06,132438.18,5
"ORD100939","CUST5413","Laptop","2025-12-13",2025,4,7,31015.64,217109.48,4
"ORD100940","CUST8466","Laptop","2025-08-22",2025,3,1,47743.08,47743.08,4
"ORD100941","CUST9493","Laptop","2025-06-11",2025,2,10,12754.35,127543.5,4
"ORD100942","CUST3576","Laptop","2025-04-02",2025,2,7,45883.95,321187.65,4
"ORD100943","CUST2586","Laptop","2025-07-27",2025,3,5,16990.85,84954.25,4
"ORD100944","CUST3499","Chair","2025-07-13",2025,3,2,20191.53,40383.06,6
"ORD100945","CUST7718","Mobile","2025-08-12",2025,3,8,46866.95,374935.6,3
"ORD100946","CUST3330","Mobile","2025-06-28",2025,2,8,20319.29,162554.32,3
"ORD100947","CUST9113","Book","2025-08-04",2025,3,6,31857.18,191143.08,2
"ORD100948","CUST1004","Mobile","2025-02-24",2025,1,2,4160.77,8321.54,3
"ORD100949","CUST8381","Book","2025-05-17",2025,2,10,47314.42,473144.2,2
"ORD100950","CUST6316","Laptop","2025-11-01",2025,4,9,34569.56,311126.04,4
"ORD100951","CUST2403","Mobile","2025-05-17",2025,2,8,29747.29,237978.32,3
"ORD100952","CUST1357","Shoes","2025-02-13",2025,1,8,24450.18,195601.44,5
"ORD100953","CUST4337","Mobile","2025-04-16",2025,2,4,13994.12,55976.48,3
"ORD100954","CUST9175","Shoes","2025-08-11",2025,3,9,23583.66,212252.94,5
"ORD100955","CUST7177","Shoes","2025-06-16",2025,2,3,25138.65,75415.95,5
"ORD100956","CUST9009","Mobile","2025-12-10",2025,4,3,25618.42,76855.26,3
"ORD100957","CUST8996","Shoes","2025-03-07",2025,1,3,42044.69,126134.07,5
"ORD100958","CUST3759","Rice","2025-04-10",2025,2,9,33475.97,301283.73,1
"ORD100959","CUST9966","Rice","2025-01-09",2025,1,5,29215.06,146075.3,1
"ORD100961","CUST6311","Book","2025-10-31",2025,4,9,33480.07,301320.63,2
"ORD100962","CUST8525","Shoes","2025-04-20",2025,2,10,8532.9,85329.0,5
"ORD100963","CUST9285","Laptop","2025-12-09",2025,4,7,31899.76,223298.32,4
"ORD100964","CUST8387","Chair","2025-12-08",2025,4,5,30847.69,154238.45,6
"ORD100965","CUST5726","Mobile","2025-09-02",2025,3,2,39578.6,79157.2,3
"ORD100966","CUST7238","Mobile","2025-05-13",2025,2,8,35028.53,280228.24,3
"ORD100967","CUST3843","Mobile","2025-07-05",2025,3,6,6287.85,37727.1,3
"ORD100968","CUST7185","Chair","2025-02-15",2025,1,3,32751.77,98255.31,6
"ORD100969","CUST7757","Laptop","2025-07-21",2025,3,9,24421.73,219795.57,4
"ORD100970","CUST1713","Shoes","2025-08-08",2025,3,1,31739.18,31739.18,5
"ORD100971","CUST6987","Rice","2025-02-22",2025,1,1,6976.56,6976.56,1
